company,Company_Status,location,location_Status,industry,Industry_Status,total_laid_off,layoffs_Status,percentage_laid_off,Percentage_Status,date,Date_Status,year,Year_Status,Month,Month_Status,stage,country,funds_raised_millions,Funds_Status
DAILY HARVEST,Reported,NEW YORK CITY,Reported,FOOD,Reported,60,Reported,0.2,Reported,10/02/2022,Reported,2022,Reported,2,Reported,SERIES D,UNITED STATES,120,Reported
DAILYPAY,Reported,NEW YORK CITY,Reported,FINANCE,Reported,0,missing,0.15,Reported,09/08/2022,Reported,2022,Reported,8,Reported,UNKNOWN,UNITED STATES,814,Reported
DALOOPA,Reported,NEW DELHI,Reported,DATA,Reported,40,Reported,0,missing,27/05/2022,Reported,2022,Reported,5,Reported,SERIES A,INDIA,23,Reported
DANCE,Reported,BERLIN,Reported,TRANSPORTATION,Reported,0,missing,0.16,Reported,16/11/2022,Reported,2022,Reported,11,Reported,UNKNOWN,GERMANY,63,Reported
DANIEL WELLINGTON,Reported,STOCKHOLM,Reported,RETAIL,Reported,200,Reported,0.15,Reported,09/06/2022,Reported,2022,Reported,6,Reported,UNKNOWN,SWEDEN,0,missing
DAPPER LABS,Reported,VANCOUVER,Reported,CRYPTO,Reported,0,missing,0.2,Reported,23/02/2023,Reported,2023,Reported,2,Reported,SERIES D,UNITED STATES,607,Reported
DAPPER LABS,Reported,VANCOUVER,Reported,CRYPTO,Reported,134,Reported,0.22,Reported,02/11/2022,Reported,2022,Reported,11,Reported,SERIES D,UNITED STATES,607,Reported
DARAZ,Reported,SINGAPORE,Reported,RETAIL,Reported,0,missing,0.11,Reported,06/02/2023,Reported,2023,Reported,2,Reported,UNKNOWN,SINGAPORE,0,missing
DARK,Reported,SF BAY AREA,Reported,PRODUCT,Reported,6,Reported,1,Reported,23/06/2020,Reported,2020,Reported,6,Reported,SEED,UNITED STATES,3,Reported
DATARAILS,Reported,TEL AVIV,Reported,FINANCE,Reported,30,Reported,0.18,Reported,05/12/2022,Reported,2022,Reported,12,Reported,SERIES B,ISRAEL,103,Reported
DATAROBOT,Reported,BOSTON,Reported,DATA,Reported,0,missing,0,missing,08/08/2022,Reported,2022,Reported,8,Reported,SERIES G,UNITED STATES,1000,Reported
DATAROBOT,Reported,BOSTON,Reported,DATA,Reported,0,missing,0.26,Reported,23/08/2022,Reported,2022,Reported,8,Reported,SERIES G,UNITED STATES,1000,Reported
DATAROBOT,Reported,BOSTON,Reported,DATA,Reported,70,Reported,0.07,Reported,11/05/2022,Reported,2022,Reported,5,Reported,SERIES G,UNITED STATES,1000,Reported
DATAROBOT,Reported,BOSTON,Reported,DATA,Reported,200,Reported,0,missing,27/03/2020,Reported,2020,Reported,3,Reported,SERIES E,UNITED STATES,430,Reported
DATASTAX,Reported,SF BAY AREA,Reported,DATA,Reported,15,Reported,0,missing,14/04/2020,Reported,2020,Reported,4,Reported,SERIES E,UNITED STATES,190,Reported
DATERA,Reported,SF BAY AREA,Reported,INFRASTRUCTURE,Reported,0,missing,0.1,Reported,18/05/2020,Reported,2020,Reported,5,Reported,SERIES C,UNITED STATES,63,Reported
DATTO,Reported,NORWALK,Reported,INFRASTRUCTURE,Reported,0,missing,0,missing,12/05/2020,Reported,2020,Reported,5,Reported,ACQUIRED,UNITED STATES,100,Reported
DAYTWO,Reported,SF BAY AREA,Reported,HEALTHCARE,Reported,0,missing,0,missing,15/09/2022,Reported,2022,Reported,9,Reported,SERIES B,UNITED STATES,90,Reported
DAZN,Reported,LONDON,Reported,CONSUMER,Reported,50,Reported,0.02,Reported,26/05/2022,Reported,2022,Reported,5,Reported,UNKNOWN,UNITED KINGDOM,0,missing
DEALSHARE,Reported,BENGALURU,Reported,RETAIL,Reported,100,Reported,0.06,Reported,27/01/2023,Reported,2023,Reported,1,Reported,SERIES E,INDIA,390,Reported
DECENT,Reported,SF BAY AREA,Reported,HEALTHCARE,Reported,0,missing,0,missing,27/01/2023,Reported,2023,Reported,1,Reported,SERIES A,UNITED STATES,18,Reported
DEEP INSTINCT,Reported,NEW YORK CITY,Reported,SECURITY,Reported,0,missing,0.1,Reported,06/06/2022,Reported,2022,Reported,6,Reported,SERIES D,UNITED STATES,259,Reported
DEFINED.AI,Reported,SEATTLE,Reported,DATA,Reported,0,missing,0,missing,07/02/2022,Reported,2022,Reported,2,Reported,SERIES B,UNITED STATES,78,Reported
DEFINITIVE HEALTHCARE,Reported,BOSTON,Reported,HEALTHCARE,Reported,55,Reported,0.06,Reported,12/01/2023,Reported,2023,Reported,1,Reported,POST-IPO,UNITED STATES,0,missing
DEGREED,Reported,SF BAY AREA,Reported,EDUCATION,Reported,0,missing,0.15,Reported,29/06/2022,Reported,2022,Reported,6,Reported,SERIES D,UNITED STATES,411,Reported
DEHAAT,Reported,GURUGRAM,Reported,FOOD,Reported,0,missing,0,missing,01/08/2022,Reported,2022,Reported,8,Reported,SERIES D,INDIA,194,Reported
DEHAAT,Reported,PATNA,Reported,FOOD,Reported,0,missing,0.05,Reported,15/01/2023,Reported,2023,Reported,1,Reported,SERIES E,INDIA,254,Reported
DELIV,Reported,SF BAY AREA,Reported,RETAIL,Reported,669,Reported,1,Reported,13/05/2020,Reported,2020,Reported,5,Reported,SERIES C,UNITED STATES,80,Reported
DELIVEROO,Reported,LONDON,Reported,FOOD,Reported,350,Reported,0.09,Reported,09/02/2023,Reported,2023,Reported,2,Reported,POST-IPO,UNITED KINGDOM,1700,Reported
DELIVEROO,Reported,LONDON,Reported,FOOD,Reported,367,Reported,0.15,Reported,28/04/2020,Reported,2020,Reported,4,Reported,SERIES G,UNITED KINGDOM,1500,Reported
DELIVEROO AUSTRALIA,Reported,MELBOURNE,Reported,FOOD,Reported,120,Reported,1,Reported,15/11/2022,Reported,2022,Reported,11,Reported,POST-IPO,AUSTRALIA,1700,Reported
DELIVERY HERO,Reported,BERLIN,Reported,FOOD,Reported,100,Reported,0,missing,03/11/2022,Reported,2022,Reported,11,Reported,POST-IPO,GERMANY,8300,Reported
DELIVERY HERO,Reported,BERLIN,Reported,FOOD,Reported,156,Reported,0.04,Reported,30/01/2023,Reported,2023,Reported,1,Reported,POST-IPO,GERMANY,9900,Reported
DELIVERY HERO,Reported,BERLIN,Reported,FOOD,Reported,300,Reported,0,missing,22/12/2021,Reported,2021,Reported,12,Reported,POST-IPO,GERMANY,8300,Reported
DELL,Reported,AUSTIN,Reported,HARDWARE,Reported,6650,Reported,0.05,Reported,06/02/2023,Reported,2023,Reported,2,Reported,POST-IPO,UNITED STATES,0,missing
DEMANDBASE,Reported,SF BAY AREA,Reported,SALES,Reported,27,Reported,0.03,Reported,07/09/2022,Reported,2022,Reported,9,Reported,SERIES H,UNITED STATES,143,Reported
DEPUTY,Reported,SYDNEY,Reported,HR,Reported,60,Reported,0.3,Reported,04/05/2020,Reported,2020,Reported,5,Reported,SERIES B,AUSTRALIA,106,Reported
DESCARTES LABS,Reported,SANTA FE,Reported,DATA,Reported,12,Reported,0.16,Reported,02/06/2020,Reported,2020,Reported,6,Reported,SERIES B,UNITED STATES,58,Reported
DESKTOP METAL,Reported,BOSTON,Reported,OTHER,Reported,0,missing,0,missing,02/02/2023,Reported,2023,Reported,2,Reported,POST-IPO,UNITED STATES,811,Reported
DESKTOP METAL,Reported,BOSTON,Reported,OTHER,Reported,0,missing,0,missing,28/04/2020,Reported,2020,Reported,4,Reported,SERIES E,UNITED STATES,436,Reported
DESKTOP METAL,Reported,BOSTON,Reported,OTHER,Reported,0,missing,0.12,Reported,13/06/2022,Reported,2022,Reported,6,Reported,POST-IPO,UNITED STATES,811,Reported
DEVO,Reported,BOSTON,Reported,SECURITY,Reported,0,missing,0.15,Reported,21/11/2022,Reported,2022,Reported,11,Reported,SERIES F,UNITED STATES,481,Reported
DIALSOURCE,Reported,SACRAMENTO,Reported,MARKETING,Reported,5,Reported,0.14,Reported,31/03/2020,Reported,2020,Reported,3,Reported,SERIES B,UNITED STATES,26,Reported
DIGIMARC,Reported,PORTLAND,Reported,OTHER,Reported,0,missing,0,missing,17/02/2023,Reported,2023,Reported,2,Reported,POST-IPO,UNITED STATES,105,Reported
DIGITAL CURRENCY GRUOP,Reported,STAMFORD,Reported,CRYPTO,Reported,10,Reported,0.13,Reported,02/11/2022,Reported,2022,Reported,11,Reported,UNKNOWN,UNITED STATES,0,missing
DIGITAL SURGE,Reported,BRISBANE,Reported,CRYPTO,Reported,0,missing,1,Reported,09/12/2022,Reported,2022,Reported,12,Reported,UNKNOWN,AUSTRALIA,0,missing
DIGITALOCEAN,Reported,NEW YORK CITY,Reported,INFRASTRUCTURE,Reported,200,Reported,0.11,Reported,15/02/2023,Reported,2023,Reported,2,Reported,POST-IPO,UNITED STATES,491,Reported
DISCO,Reported,AUSTIN,Reported,LEGAL,Reported,75,Reported,0,missing,27/03/2020,Reported,2020,Reported,3,Reported,SERIES E,UNITED STATES,133,Reported
DISPATCH,Reported,BOSTON,Reported,OTHER,Reported,0,missing,0.38,Reported,17/04/2020,Reported,2020,Reported,4,Reported,SERIES A,UNITED STATES,18,Reported
DIVERGENT 3D,Reported,LOS ANGELES,Reported,TRANSPORTATION,Reported,57,Reported,0.36,Reported,24/04/2020,Reported,2020,Reported,4,Reported,SERIES B,UNITED STATES,88,Reported
DIVVY,Reported,SALT LAKE CITY,Reported,FINANCE,Reported,0,missing,0,missing,19/05/2020,Reported,2020,Reported,5,Reported,SERIES C,UNITED STATES,252,Reported
DIVVY HOMES,Reported,SF BAY AREA,Reported,REAL ESTATE,Reported,0,missing,0,missing,15/02/2023,Reported,2023,Reported,2,Reported,SERIES B,UNITED STATES,180,Reported
DIVVY HOMES,Reported,SF BAY AREA,Reported,REAL ESTATE,Reported,0,missing,0.08,Reported,25/03/2020,Reported,2020,Reported,3,Reported,SERIES B,UNITED STATES,180,Reported
DIVVY HOMES,Reported,SF BAY AREA,Reported,REAL ESTATE,Reported,40,Reported,0.12,Reported,27/09/2022,Reported,2022,Reported,9,Reported,SERIES B,UNITED STATES,180,Reported
DIVVYDOSE,Reported,DAVENPORT,Reported,HEALTHCARE,Reported,62,Reported,0,missing,06/05/2022,Reported,2022,Reported,5,Reported,ACQUIRED,UNITED STATES,0,Reported
DJI,Reported,SF BAY AREA,Reported,CONSUMER,Reported,0,missing,0,missing,24/02/2021,Reported,2021,Reported,2,Reported,UNKNOWN,UNITED STATES,105,Reported
DJI,Reported,SHENZEN,Reported,CONSUMER,Reported,0,missing,0,missing,17/08/2020,Reported,2020,Reported,8,Reported,UNKNOWN,CHINA,105,Reported
DOCK,Reported,SAO PAULO,Reported,FINANCE,Reported,190,Reported,0.12,Reported,07/11/2022,Reported,2022,Reported,11,Reported,PRIVATE EQUITY,BRAZIL,280,Reported
DOCLY,Reported,LONDON,Reported,HEALTHCARE,Reported,8,Reported,0.8,Reported,19/08/2020,Reported,2020,Reported,8,Reported,SEED,UNITED KINGDOM,15.5,Reported
DOCUSIGN,Reported,SF BAY AREA,Reported,SALES,Reported,671,Reported,0.09,Reported,28/09/2022,Reported,2022,Reported,9,Reported,POST-IPO,UNITED STATES,536,Reported
DOCUSIGN,Reported,SF BAY AREA,Reported,SALES,Reported,680,Reported,0.1,Reported,16/02/2023,Reported,2023,Reported,2,Reported,POST-IPO,UNITED STATES,536,Reported
DOMA,Reported,SF BAY AREA,Reported,FINANCE,Reported,250,Reported,0.13,Reported,04/08/2022,Reported,2022,Reported,8,Reported,POST-IPO,UNITED STATES,679,Reported
DOMA,Reported,SF BAY AREA,Reported,FINANCE,Reported,310,Reported,0.15,Reported,10/05/2022,Reported,2022,Reported,5,Reported,POST-IPO,UNITED STATES,679,Reported
DOMA,Reported,SF BAY AREA,Reported,FINANCE,Reported,515,Reported,0.4,Reported,06/12/2022,Reported,2022,Reported,12,Reported,POST-IPO,UNITED STATES,679,Reported
DOMESTIKA,Reported,SF BAY AREA,Reported,EDUCATION,Reported,150,Reported,0.19,Reported,28/04/2022,Reported,2022,Reported,4,Reported,SERIES D,UNITED STATES,130,Reported
DOMINO DATA LAB,Reported,SF BAY AREA,Reported,DATA,Reported,0,missing,0.25,Reported,07/11/2022,Reported,2022,Reported,11,Reported,SERIES F,UNITED STATES,223,Reported
DOMIO,Reported,NEW YORK CITY,Reported,REAL ESTATE,Reported,0,missing,0.5,Reported,18/11/2020,Reported,2020,Reported,11,Reported,SERIES B,UNITED STATES,116,Reported
DOMIO,Reported,NEW YORK CITY,Reported,TRAVEL,Reported,0,missing,0.3,Reported,31/03/2020,Reported,2020,Reported,3,Reported,SERIES B,UNITED STATES,116,Reported
DOMO,Reported,SALT LAKE CITY,Reported,DATA,Reported,90,Reported,0.1,Reported,09/04/2020,Reported,2020,Reported,4,Reported,POST-IPO,UNITED STATES,689,Reported
DOOLY,Reported,VANCOUVER,Reported,SALES,Reported,12,Reported,0,missing,09/08/2022,Reported,2022,Reported,8,Reported,SERIES B,CANADA,102,Reported
DOORDASH,Reported,SF BAY AREA,Reported,FOOD,Reported,1250,Reported,0.06,Reported,30/11/2022,Reported,2022,Reported,11,Reported,POST-IPO,UNITED STATES,2500,Reported
DOTSCIENCE,Reported,LONDON,Reported,PRODUCT,Reported,10,Reported,1,Reported,19/05/2020,Reported,2020,Reported,5,Reported,UNKNOWN,UNITED KINGDOM,0,missing
DOVER,Reported,SF BAY AREA,Reported,RECRUITING,Reported,23,Reported,0.3,Reported,26/07/2022,Reported,2022,Reported,7,Reported,SERIES A,UNITED STATES,22,Reported
DRAFTKINGS,Reported,BOSTON,Reported,CONSUMER,Reported,140,Reported,0.04,Reported,01/02/2023,Reported,2023,Reported,2,Reported,POST-IPO,UNITED STATES,719,Reported
DREAMBOX LEARNING,Reported,SEATTLE,Reported,EDUCATION,Reported,0,missing,0,missing,09/09/2022,Reported,2022,Reported,9,Reported,ACQUIRED,UNITED STATES,175,Reported
DRIFT,Reported,BOSTON,Reported,MARKETING,Reported,59,Reported,0,missing,06/02/2023,Reported,2023,Reported,2,Reported,ACQUIRED,UNITED STATES,107,Reported
DRIP,Reported,SALT LAKE CITY,Reported,MARKETING,Reported,20,Reported,0,missing,23/03/2020,Reported,2020,Reported,3,Reported,ACQUIRED,UNITED STATES,0,Reported
DRIVEWEALTH,Reported,JERSEY CITY,Reported,FINANCE,Reported,0,missing,0.2,Reported,26/01/2023,Reported,2023,Reported,1,Reported,SERIES D,UNITED STATES,550,Reported
DROP,Reported,TORONTO,Reported,MARKETING,Reported,24,Reported,0,missing,01/11/2022,Reported,2022,Reported,11,Reported,SERIES B,CANADA,56,Reported
DROPBOX,Reported,SF BAY AREA,Reported,OTHER,Reported,315,Reported,0.15,Reported,13/01/2021,Reported,2021,Reported,1,Reported,POST-IPO,UNITED STATES,1700,Reported
DSCO,Reported,SALT LAKE CITY,Reported,RETAIL,Reported,12,Reported,0,missing,03/04/2020,Reported,2020,Reported,4,Reported,SERIES A,UNITED STATES,4,Reported
DUDE SOLUTIONS,Reported,RALEIGH,Reported,OTHER,Reported,0,missing,0.2,Reported,15/04/2020,Reported,2020,Reported,4,Reported,ACQUIRED,UNITED STATES,100,Reported
DUKAAN,Reported,BENGALURU,Reported,RETAIL,Reported,23,Reported,0,missing,31/10/2022,Reported,2022,Reported,10,Reported,SERIES A,INDIA,17,Reported
DUNZO,Reported,BENGALURU,Reported,FOOD,Reported,0,missing,0.03,Reported,16/01/2023,Reported,2023,Reported,1,Reported,UNKNOWN,INDIA,382,Reported
DUTCHIE,Reported,BEND,Reported,OTHER,Reported,50,Reported,0.07,Reported,06/06/2022,Reported,2022,Reported,6,Reported,SERIES D,UNITED STATES,603,Reported
DUX EDUCATION,Reported,BENGALURU,Reported,EDUCATION,Reported,0,missing,1,Reported,28/02/2023,Reported,2023,Reported,2,Reported,UNKNOWN,INDIA,0,missing
DYNAMIC SIGNAL,Reported,SF BAY AREA,Reported,HR,Reported,35,Reported,0.19,Reported,02/04/2020,Reported,2020,Reported,4,Reported,SERIES E,UNITED STATES,114,Reported
E INC.,Reported,TORONTO,Reported,TRANSPORTATION,Reported,0,missing,0,missing,16/12/2022,Reported,2022,Reported,12,Reported,POST-IPO,CANADA,0,missing
EARNIN,Reported,SF BAY AREA,Reported,FINANCE,Reported,50,Reported,0.2,Reported,01/04/2020,Reported,2020,Reported,4,Reported,SERIES C,UNITED STATES,190,Reported
EARTH RIDES,Reported,NASHVILLE,Reported,TRANSPORTATION,Reported,0,missing,1,Reported,19/01/2023,Reported,2023,Reported,1,Reported,UNKNOWN,UNITED STATES,2,Reported
EASYPOST,Reported,SALT LAKE CITY,Reported,LOGISTICS,Reported,75,Reported,0,missing,11/03/2020,Reported,2020,Reported,3,Reported,SERIES A,UNITED STATES,12,Reported
EASYPOST,Reported,SF BAY AREA,Reported,LOGISTICS,Reported,50,Reported,0.25,Reported,13/04/2020,Reported,2020,Reported,4,Reported,SERIES A,UNITED STATES,12,Reported
EAT JUST,Reported,SF BAY AREA,Reported,FOOD,Reported,40,Reported,0,missing,24/02/2023,Reported,2023,Reported,2,Reported,UNKNOWN,UNITED STATES,465,Reported
EATSY,Reported,SINGAPORE,Reported,FOOD,Reported,20,Reported,1,Reported,08/08/2020,Reported,2020,Reported,8,Reported,SEED,SINGAPORE,0.98,Reported
EAZE,Reported,SF BAY AREA,Reported,CONSUMER,Reported,25,Reported,0,missing,01/06/2022,Reported,2022,Reported,6,Reported,SERIES D,UNITED STATES,202,Reported
EBANX,Reported,CURITIBA,Reported,FINANCE,Reported,62,Reported,0.08,Reported,27/05/2020,Reported,2020,Reported,5,Reported,UNKNOWN,BRAZIL,30,Reported
EBANX,Reported,CURITIBA,Reported,FINANCE,Reported,340,Reported,0.2,Reported,21/06/2022,Reported,2022,Reported,6,Reported,SERIES B,BRAZIL,460,Reported
EBAY,Reported,SF BAY AREA,Reported,RETAIL,Reported,500,Reported,0.04,Reported,07/02/2023,Reported,2023,Reported,2,Reported,POST-IPO,UNITED STATES,1200,Reported
ECOBEE,Reported,TORONTO,Reported,ENERGY,Reported,47,Reported,0.1,Reported,26/03/2020,Reported,2020,Reported,3,Reported,SERIES C,CANADA,149,Reported
EDEN / MANAGED BY Q,Reported,NEW YORK CITY,Reported,REAL ESTATE,Reported,40,Reported,0.4,Reported,08/04/2020,Reported,2020,Reported,4,Reported,SERIES B,UNITED STATES,40,Reported
EDGIO,Reported,PHOENIX,Reported,INFRASTRUCTURE,Reported,95,Reported,0.1,Reported,13/12/2022,Reported,2022,Reported,12,Reported,POST-IPO,UNITED STATES,462,Reported
EDIFECS,Reported,SEATTLE,Reported,HEALTHCARE,Reported,30,Reported,0,missing,20/01/2023,Reported,2023,Reported,1,Reported,UNKNOWN,UNITED STATES,1,Reported
EDITAS MEDICINE,Reported,BOSTON,Reported,HEALTHCARE,Reported,0,missing,0.2,Reported,09/01/2023,Reported,2023,Reported,1,Reported,POST-IPO,UNITED STATES,656,Reported
EDMODO,Reported,SF BAY AREA,Reported,EDUCATION,Reported,0,missing,1,Reported,16/08/2022,Reported,2022,Reported,8,Reported,ACQUIRED,UNITED STATES,77,Reported
EGYM,Reported,MUNICH,Reported,FITNESS,Reported,100,Reported,0.25,Reported,02/04/2020,Reported,2020,Reported,4,Reported,SERIES D,GERMANY,109,Reported
EIGHT SLEEP,Reported,NEW YORK CITY,Reported,RETAIL,Reported,0,missing,0.2,Reported,23/03/2020,Reported,2020,Reported,3,Reported,SERIES C,UNITED STATES,70,Reported
EJENTO,Reported,SF BAY AREA,Reported,RECRUITING,Reported,84,Reported,1,Reported,19/03/2020,Reported,2020,Reported,3,Reported,UNKNOWN,UNITED STATES,0,missing
ELASTIC,Reported,SF BAY AREA,Reported,DATA,Reported,0,missing,0.13,Reported,30/11/2022,Reported,2022,Reported,11,Reported,POST-IPO,UNITED STATES,162,Reported
ELECTRIC,Reported,NEW YORK CITY,Reported,OTHER,Reported,81,Reported,0,missing,30/08/2022,Reported,2022,Reported,8,Reported,SERIES D,UNITED STATES,212,Reported
ELECTRIC,Reported,NEW YORK CITY,Reported,OTHER,Reported,141,Reported,0.25,Reported,13/02/2023,Reported,2023,Reported,2,Reported,SERIES D,UNITED STATES,212,Reported
ELECTRONIC ARTS,Reported,BATON ROUGE,Reported,CONSUMER,Reported,200,Reported,0,missing,28/02/2023,Reported,2023,Reported,2,Reported,POST-IPO,UNITED STATES,2,Reported
ELEMENT,Reported,LONDON,Reported,OTHER,Reported,0,missing,0.15,Reported,25/12/2022,Reported,2022,Reported,12,Reported,SERIES B,UNITED KINGDOM,96,Reported
ELEMENT AI,Reported,MONTREAL,Reported,OTHER,Reported,62,Reported,0.15,Reported,04/05/2020,Reported,2020,Reported,5,Reported,SERIES B,CANADA,257,Reported
ELEMENT ANALYTICS,Reported,SF BAY AREA,Reported,DATA,Reported,10,Reported,0,missing,25/03/2020,Reported,2020,Reported,3,Reported,SERIES A,UNITED STATES,22,Reported
ELEMENTOR,Reported,TEL AVIV,Reported,MEDIA,Reported,60,Reported,0.15,Reported,15/06/2022,Reported,2022,Reported,6,Reported,UNKNOWN,ISRAEL,65,Reported
ELEMY,Reported,SF BAY AREA,Reported,HEALTHCARE,Reported,0,missing,0,missing,05/12/2022,Reported,2022,Reported,12,Reported,SERIES B,UNITED STATES,323,Reported
ELEMY,Reported,SF BAY AREA,Reported,HEALTHCARE,Reported,0,missing,0,missing,18/07/2022,Reported,2022,Reported,7,Reported,SERIES B,UNITED STATES,323,Reported
ELINVAR,Reported,BERLIN,Reported,FINANCE,Reported,43,Reported,0.33,Reported,21/10/2022,Reported,2022,Reported,10,Reported,UNKNOWN,GERMANY,30,Reported
ELLIPTIC,Reported,LONDON,Reported,CRYPTO,Reported,0,missing,0.3,Reported,09/04/2020,Reported,2020,Reported,4,Reported,SERIES B,UNITED KINGDOM,40,Reported
EMBARK,Reported,BOSTON,Reported,HEALTHCARE,Reported,41,Reported,0,missing,11/01/2023,Reported,2023,Reported,1,Reported,SERIES B,UNITED STATES,94,Reported
EMBARK TRUCKS,Reported,SF BAY AREA,Reported,TRANSPORTATION,Reported,230,Reported,0.7,Reported,03/03/2023,Reported,2023,Reported,3,Reported,POST-IPO,UNITED STATES,317,Reported
EMBROKER,Reported,SF BAY AREA,Reported,FINANCE,Reported,30,Reported,0.12,Reported,25/10/2022,Reported,2022,Reported,10,Reported,SERIES C,UNITED STATES,142,Reported
EMITWISE,Reported,LONDON,Reported,ENERGY,Reported,0,missing,0,missing,11/10/2022,Reported,2022,Reported,10,Reported,SERIES A,UNITED KINGDOM,16,Reported
EMOTIVE,Reported,LOS ANGELES,Reported,MARKETING,Reported,30,Reported,0.18,Reported,07/07/2022,Reported,2022,Reported,7,Reported,SERIES B,UNITED STATES,78,Reported
EMX DIGITAL,Reported,NEW YORK CITY,Reported,MARKETING,Reported,100,Reported,1,Reported,13/02/2023,Reported,2023,Reported,2,Reported,UNKNOWN,UNITED STATES,0,missing
ENGINE ECOMMERCE,Reported,FAYETTEVILLE,Reported,RETAIL,Reported,0,missing,1,Reported,28/06/2020,Reported,2020,Reported,6,Reported,UNKNOWN,UNITED STATES,4,Reported
ENJOEI,Reported,SAO PAULO,Reported,RETAIL,Reported,31,Reported,0.1,Reported,20/01/2023,Reported,2023,Reported,1,Reported,UNKNOWN,BRAZIL,14,Reported
ENJOY,Reported,SF BAY AREA,Reported,RETAIL,Reported,400,Reported,0.18,Reported,30/06/2022,Reported,2022,Reported,6,Reported,POST-IPO,UNITED STATES,310,Reported
ENVATO,Reported,MELBOURNE,Reported,MARKETING,Reported,100,Reported,0,missing,02/06/2022,Reported,2022,Reported,6,Reported,UNKNOWN,AUSTRALIA,0,missing
ENVOY,Reported,SF BAY AREA,Reported,HR,Reported,58,Reported,0.3,Reported,14/04/2020,Reported,2020,Reported,4,Reported,SERIES B,UNITED STATES,59,Reported
EQUITYBEE,Reported,SF BAY AREA,Reported,FINANCE,Reported,24,Reported,0.25,Reported,08/02/2023,Reported,2023,Reported,2,Reported,SERIES B,UNITED STATES,85,Reported
EQUITYBEE,Reported,SF BAY AREA,Reported,FINANCE,Reported,25,Reported,0.2,Reported,31/10/2022,Reported,2022,Reported,10,Reported,SERIES B,UNITED STATES,85,Reported
